time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,la_code,la_name,education_phases,headcount,suspensions,exclusions,susp_rate,excl_rate
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000058,"Bournemouth, Christchurch and Poole",Total,90000,2814,69,0.031266666666666665,0.0007666666666666667
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000059,Dorset,Total,30200,1161,79,0.03844370860927152,0.0026158940397350994
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E06000060,Buckinghamshire,Total,30200,1188,57,0.039337748344370864,0.0018874172185430465
Autumn Term,201920,Local Authority,E92000001,England,E12000004,East Midlands,E06000061,North Northamptonshire,Total,60100,1876,58,0.031214642262895175,0.0009650582362728785
Autumn Term,201920,Local Authority,E92000001,England,E12000004,East Midlands,E06000062,West Northamptonshire,Total,30200,951,52,0.031490066225165564,0.0017218543046357616
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E06000063,Cumberland,Total,60100,2024,57,0.03367720465890183,0.0009484193011647255
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E06000064,Westmorland and Furness,Total,90000,2952,55,0.0328,0.0006111111111111111
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E06000065,North Yorkshire,Total,90000,2326,70,0.025844444444444444,0.0007777777777777777
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E06000066,Somerset,Total,300,297,57,0.99,0.19
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000001,Bolton,Total,90000,3000,62,0.03333333333333333,0.0006888888888888888
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000002,Bury,Total,30200,1198,65,0.03966887417218543,0.002152317880794702
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000003,Manchester,Total,60100,1971,50,0.032795341098169714,0.0008319467554076539
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000004,Oldham,Total,60100,1881,66,0.03129783693843594,0.0010981697171381032
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000005,Rochdale,Total,30200,1174,52,0.03887417218543046,0.0017218543046357616
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000006,Salford,Total,300,297,51,0.99,0.17
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000007,Stockport,Total,60100,2099,48,0.03492512479201331,0.0007986688851913477
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000008,Tameside,Total,60100,2018,47,0.03357737104825291,0.0007820299500831947
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000009,Trafford,Total,60100,2007,48,0.033394342762063225,0.0007986688851913477
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000010,Wigan,Total,30200,1198,67,0.03966887417218543,0.002218543046357616
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000011,Knowsley,Total,60100,1923,54,0.03199667221297837,0.0008985024958402662
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000012,Liverpool,Total,90000,2720,54,0.030222222222222223,0.0006
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000013,St. Helens,Total,30200,1119,61,0.03705298013245033,0.002019867549668874
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000014,Sefton,Total,90000,2653,61,0.029477777777777776,0.0006777777777777778
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E08000015,Wirral,Total,300,297,63,0.99,0.21
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000016,Barnsley,Total,60100,1953,54,0.03249584026622296,0.0008985024958402662
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,Doncaster,Total,90000,2645,62,0.029388888888888888,0.0006888888888888888
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,Rotherham,Total,60100,1897,53,0.03156405990016639,0.0008818635607321132
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,Sheffield,Total,90000,2753,55,0.030588888888888888,0.0006111111111111111
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E08000020,Gateshead,Total,30200,1158,46,0.03834437086092715,0.0015231788079470199
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E08000021,Newcastle upon Tyne,Total,90000,2698,41,0.029977777777777777,0.00045555555555555556
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E08000022,North Tyneside,Total,60100,2099,70,0.03492512479201331,0.0011647254575707154
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E08000023,South Tyneside,Total,30200,1198,53,0.03966887417218543,0.0017549668874172186
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E08000024,Sunderland,Total,60100,1790,63,0.02978369384359401,0.0010482529118136439
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E08000025,Birmingham,Total,30200,907,70,0.030033112582781456,0.002317880794701987
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E08000026,Coventry,Total,60100,2074,67,0.034509151414309484,0.0011148086522462563
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E08000027,Dudley,Total,90000,2858,53,0.03175555555555556,0.0005888888888888889
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E08000028,Sandwell,Total,60100,1930,64,0.03211314475873544,0.001064891846921797
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E08000029,Solihull,Total,300,297,66,0.99,0.22
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E08000030,Walsall,Total,30200,914,55,0.030264900662251657,0.0018211920529801326
Autumn Term,201920,Local Authority,E92000001,England,E12000005,West Midlands,E08000031,Wolverhampton,Total,60100,2041,64,0.03396006655574043,0.001064891846921797
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000032,Bradford,Total,300,297,64,0.99,0.21333333333333335
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000033,Calderdale,Total,60100,1962,51,0.032645590682196336,0.000848585690515807
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000034,Kirklees,Total,60100,1915,72,0.03186356073211315,0.0011980033277870217
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000035,Leeds,Total,60100,1883,66,0.03133111480865225,0.0010981697171381032
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000036,Wakefield,Total,30200,1117,44,0.036986754966887414,0.001456953642384106
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E08000037,Gateshead,Total,30200,1002,90,0.03317880794701987,0.002980132450331126
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000038,Barnsley,Total,30200,1084,62,0.03589403973509934,0.0020529801324503313
Autumn Term,201920,Local Authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000039,Sheffield,Total,60100,1941,56,0.032296173044925124,0.0009317803660565724
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000001,City of London,Total,60100,1995,55,0.03319467554076539,0.0009151414309484193
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000002,Barking and Dagenham,Total,30200,1126,56,0.03728476821192053,0.0018543046357615894
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000003,Barnet,Total,60100,1792,62,0.029816971713810318,0.0010316139767054908
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000004,Bexley,Total,60100,1900,55,0.03161397670549085,0.0009151414309484193
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000005,Brent,Total,30200,1074,56,0.03556291390728477,0.0018543046357615894
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000006,Bromley,Total,30200,1198,57,0.03966887417218543,0.0018874172185430465
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000007,Camden,Total,60100,2048,67,0.0340765391014975,0.0011148086522462563
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000008,Croydon,Total,300,297,59,0.99,0.19666666666666666
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000009,Ealing,Total,90000,2868,74,0.03186666666666667,0.0008222222222222222
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000010,Enfield,Total,30200,1198,65,0.03966887417218543,0.002152317880794702
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000011,Greenwich,Total,90000,2712,73,0.030133333333333335,0.0008111111111111111
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000012,Hackney,Total,30200,1198,60,0.03966887417218543,0.001986754966887417
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000013,Hammersmith and Fulham,Total,60100,1762,53,0.029317803660565724,0.0008818635607321132
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000014,Haringey,Total,90000,2595,66,0.028833333333333332,0.0007333333333333333
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000015,Harrow,Total,60100,2099,64,0.03492512479201331,0.001064891846921797
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000016,Havering,Total,300,297,47,0.99,0.15666666666666668
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000017,Hillingdon,Total,30200,1016,69,0.033642384105960266,0.0022847682119205297
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000018,Hounslow,Total,60100,1880,54,0.031281198003327786,0.0008985024958402662
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000019,Islington,Total,60100,1775,75,0.029534109816971715,0.0012479201331114808
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000020,Kensington and Chelsea,Total,60100,2038,56,0.03391014975041597,0.0009317803660565724
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000021,Kingston upon Thames,Total,60100,2099,64,0.03492512479201331,0.001064891846921797
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000022,Lambeth,Total,300,297,60,0.99,0.2
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000023,Lewisham,Total,90000,2591,59,0.028788888888888888,0.0006555555555555556
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000024,Merton,Total,60100,2002,62,0.03331114808652246,0.0010316139767054908
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000025,Newham,Total,60100,1885,54,0.03136439267886855,0.0008985024958402662
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000026,Redbridge,Total,90000,2433,73,0.027033333333333333,0.0008111111111111111
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000027,Richmond upon Thames,Total,90000,2815,58,0.03127777777777778,0.0006444444444444444
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000028,Southwark,Total,60100,2009,62,0.03342762063227953,0.0010316139767054908
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000029,Sutton,Total,90000,2839,56,0.031544444444444444,0.0006222222222222223
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000030,Tower Hamlets,Total,60100,1912,59,0.03181364392678868,0.0009816971713810317
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000031,Waltham Forest,Total,90000,2717,64,0.03018888888888889,0.0007111111111111111
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000032,Wandsworth,Total,60100,1988,51,0.03307820299500832,0.000848585690515807
Autumn Term,201920,Local Authority,E92000001,England,E12000007,London,E09000033,Westminster,Total,60100,2099,63,0.03492512479201331,0.0010482529118136439
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E10000001,Bedfordshire,Total,90000,2720,63,0.030222222222222223,0.0007
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E10000002,Buckinghamshire,Total,90000,2825,62,0.03138888888888889,0.0006888888888888888
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E10000003,Cambridgeshire,Total,30200,1067,52,0.03533112582781457,0.0017218543046357616
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E10000004,Cheshire,Total,60100,2031,52,0.0337936772046589,0.00086522462562396
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E10000005,Cornwall and Isles of Scilly,Total,30200,952,44,0.03152317880794702,0.001456953642384106
Autumn Term,201920,Local Authority,E92000001,England,E12000002,North West,E10000006,Cumbria,Total,300,297,51,0.99,0.17
Autumn Term,201920,Local Authority,E92000001,England,E12000004,East Midlands,E10000007,Derbyshire,Total,60100,1804,58,0.030016638935108152,0.0009650582362728785
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E10000008,Devon,Total,30200,928,58,0.030728476821192053,0.0019205298013245033
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E10000009,Dorset,Total,60100,1885,63,0.03136439267886855,0.0010482529118136439
Autumn Term,201920,Local Authority,E92000001,England,E12000001,North East,E10000010,Durham,Total,60100,2068,63,0.034409317803660563,0.0010482529118136439
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E10000011,East Sussex,Total,30200,1122,61,0.037152317880794705,0.002019867549668874
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E10000012,Essex,Total,60100,1997,64,0.0332279534109817,0.001064891846921797
Autumn Term,201920,Local Authority,E92000001,England,E12000009,South West,E10000013,Gloucestershire,Total,90000,2838,67,0.03153333333333333,0.0007444444444444445
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E10000014,Hampshire,Total,60100,2050,61,0.03410981697171381,0.0010149750415973378
Autumn Term,201920,Local Authority,E92000001,England,E12000006,East of England,E10000015,Hertfordshire,Total,60100,1795,68,0.029866888519134775,0.0011314475873544093
Autumn Term,201920,Local Authority,E92000001,England,E12000008,South East,E10000016,Kent,Total,60100,1872,53,0.03114808652246256,0.0008818635607321132
